indicator_code;region_slug;period;value
ceni-ai95;bryanskaya-oblast;200810;24.68
ceni-ai95;bryanskaya-oblast;200811;22.89
ceni-ai95;bryanskaya-oblast;200812;21.16
ceni-ai95;bryanskaya-oblast;200901;20.45
ceni-ai95;bryanskaya-oblast;200902;19.97
ceni-ai95;bryanskaya-oblast;200903;19.86
ceni-ai95;bryanskaya-oblast;200904;19.59
ceni-ai95;bryanskaya-oblast;200905;19.18
ceni-ai95;bryanskaya-oblast;200906;19.68
ceni-ai95;bryanskaya-oblast;200907;20.84
ceni-ai95;bryanskaya-oblast;200908;21.9
ceni-ai95;bryanskaya-oblast;200909;22.8
ceni-ai95;bryanskaya-oblast;200910;22.73
ceni-ai95;bryanskaya-oblast;200911;22.73
ceni-ai95;bryanskaya-oblast;200912;22.37
ceni-ai95;bryanskaya-oblast;201001;22.31
ceni-ai95;bryanskaya-oblast;201002;22.0
ceni-ai95;bryanskaya-oblast;201003;21.94
ceni-ai95;bryanskaya-oblast;201004;22.67
ceni-ai95;bryanskaya-oblast;201005;23.22
ceni-ai95;bryanskaya-oblast;201006;23.42
ceni-ai95;bryanskaya-oblast;201007;23.42
ceni-ai95;bryanskaya-oblast;201008;23.91
ceni-ai95;bryanskaya-oblast;201009;23.9
ceni-ai95;bryanskaya-oblast;201010;23.9
ceni-ai95;bryanskaya-oblast;201011;24.44
ceni-ai95;bryanskaya-oblast;201012;24.44
ceni-ai95;bryanskaya-oblast;201101;24.84
ceni-ai95;bryanskaya-oblast;201102;24.69
ceni-ai95;bryanskaya-oblast;201103;24.19
ceni-ai95;bryanskaya-oblast;201104;25.17
ceni-ai95;bryanskaya-oblast;201105;26.86
ceni-ai95;bryanskaya-oblast;201106;26.6
ceni-ai95;bryanskaya-oblast;201107;26.65
ceni-ai95;bryanskaya-oblast;201108;26.96
ceni-ai95;bryanskaya-oblast;201109;26.99
ceni-ai95;bryanskaya-oblast;201110;27.28
ceni-ai95;bryanskaya-oblast;201111;27.28
ceni-ai95;bryanskaya-oblast;201112;27.17
ceni-ai95;bryanskaya-oblast;201201;26.69
ceni-ai95;bryanskaya-oblast;201202;26.58
ceni-ai95;bryanskaya-oblast;201203;26.51
ceni-ai95;bryanskaya-oblast;201204;26.52
ceni-ai95;bryanskaya-oblast;201205;27.16
ceni-ai95;bryanskaya-oblast;201206;27.07
ceni-ai95;bryanskaya-oblast;201207;26.97
ceni-ai95;bryanskaya-oblast;201208;27.18
ceni-ai95;bryanskaya-oblast;201209;28.05
ceni-ai95;bryanskaya-oblast;201210;28.71
ceni-ai95;bryanskaya-oblast;201211;29.14
ceni-ai95;bryanskaya-oblast;201212;29.11
ceni-ai95;bryanskaya-oblast;201301;29.0
ceni-ai95;bryanskaya-oblast;201302;29.01
ceni-ai95;bryanskaya-oblast;201303;28.96
ceni-ai95;bryanskaya-oblast;201304;29.0
ceni-ai95;bryanskaya-oblast;201305;28.97
ceni-ai95;bryanskaya-oblast;201306;28.93
ceni-ai95;bryanskaya-oblast;201307;29.08
ceni-ai95;bryanskaya-oblast;201308;30.74
ceni-ai95;bryanskaya-oblast;201309;31.23
ceni-ai95;bryanskaya-oblast;201310;31.41
ceni-ai95;bryanskaya-oblast;201311;31.43
ceni-ai95;bryanskaya-oblast;201312;31.44
ceni-ai95;bryanskaya-oblast;201401;31.39
ceni-ai95;bryanskaya-oblast;201402;31.39
ceni-ai95;bryanskaya-oblast;201403;31.64
ceni-ai95;bryanskaya-oblast;201404;31.93
ceni-ai95;bryanskaya-oblast;201405;32.25
ceni-ai95;bryanskaya-oblast;201406;32.32
ceni-ai95;bryanskaya-oblast;201407;33.16
ceni-ai95;bryanskaya-oblast;201408;33.87
ceni-ai95;bryanskaya-oblast;201409;34.16
ceni-ai95;bryanskaya-oblast;201410;34.25
ceni-ai95;bryanskaya-oblast;201411;34.47
ceni-ai95;bryanskaya-oblast;201412;34.58
ceni-ai95;bryanskaya-oblast;201501;34.7
ceni-ai95;bryanskaya-oblast;201502;34.04
ceni-ai95;bryanskaya-oblast;201503;33.92
ceni-ai95;bryanskaya-oblast;201504;33.85
ceni-ai95;bryanskaya-oblast;201505;33.85
ceni-ai95;bryanskaya-oblast;201506;34.0
ceni-ai95;bryanskaya-oblast;201507;35.24
ceni-ai95;bryanskaya-oblast;201508;35.98
ceni-ai95;bryanskaya-oblast;201509;35.96
ceni-ai95;bryanskaya-oblast;201510;35.96
ceni-ai95;bryanskaya-oblast;201511;35.77
ceni-ai95;bryanskaya-oblast;201512;35.65
ceni-ai95;bryanskaya-oblast;201601;35.02
ceni-ai95;bryanskaya-oblast;201602;34.68
ceni-ai95;bryanskaya-oblast;201603;35.23
ceni-ai95;bryanskaya-oblast;201604;35.72
ceni-ai95;bryanskaya-oblast;201605;36.03
ceni-ai95;bryanskaya-oblast;201606;37.01
ceni-ai95;bryanskaya-oblast;201607;37.01
ceni-ai95;bryanskaya-oblast;201608;37.01
ceni-ai95;bryanskaya-oblast;201609;37.15
ceni-ai95;bryanskaya-oblast;201610;37.11
ceni-ai95;bryanskaya-oblast;201611;37.1
ceni-ai95;bryanskaya-oblast;201612;37.12
ceni-ai95;bryanskaya-oblast;201701;38.33
ceni-ai95;bryanskaya-oblast;201702;38.74
ceni-ai95;bryanskaya-oblast;201703;38.68
ceni-ai95;bryanskaya-oblast;201704;38.71
ceni-ai95;bryanskaya-oblast;201705;39.01
ceni-ai95;bryanskaya-oblast;201706;39.28
ceni-ai95;bryanskaya-oblast;201707;39.33
ceni-ai95;bryanskaya-oblast;201708;39.33
ceni-ai95;bryanskaya-oblast;201709;39.34
ceni-ai95;bryanskaya-oblast;201710;39.37
ceni-ai95;bryanskaya-oblast;201711;39.83
ceni-ai95;bryanskaya-oblast;201712;40.31
ceni-ai95;bryanskaya-oblast;201801;40.21
ceni-ai95;bryanskaya-oblast;201802;40.18
ceni-ai95;bryanskaya-oblast;201803;40.2
ceni-ai95;bryanskaya-oblast;201804;40.82
ceni-ai95;bryanskaya-oblast;201805;44.32
ceni-ai95;bryanskaya-oblast;201806;45.14
ceni-ai95;bryanskaya-oblast;201807;44.22
ceni-ai95;bryanskaya-oblast;201808;43.75
ceni-ai95;bryanskaya-oblast;201809;43.82
ceni-ai95;bryanskaya-oblast;201810;44.36
ceni-ai95;bryanskaya-oblast;201811;44.47
ceni-ai95;bryanskaya-oblast;201812;44.05
ceni-ai95;bryanskaya-oblast;201901;44.24
ceni-ai95;bryanskaya-oblast;201902;43.96
ceni-ai95;bryanskaya-oblast;201903;43.8
ceni-ai95;bryanskaya-oblast;201904;43.98
ceni-ai95;bryanskaya-oblast;201905;44.24
ceni-ai95;bryanskaya-oblast;201906;44.65
ceni-ai95;bryanskaya-oblast;201907;44.6
ceni-ai95;bryanskaya-oblast;201908;44.72
ceni-ai95;bryanskaya-oblast;201909;44.78
ceni-ai95;bryanskaya-oblast;201910;45.16
ceni-ai95;bryanskaya-oblast;201911;45.19
ceni-ai95;bryanskaya-oblast;201912;45.18
ceni-ai95;bryanskaya-oblast;202001;45.15
ceni-ai95;bryanskaya-oblast;202002;45.2
ceni-ai95;bryanskaya-oblast;202003;45.19
ceni-ai95;bryanskaya-oblast;202004;45.17
ceni-ai95;bryanskaya-oblast;202005;45.17
ceni-ai95;bryanskaya-oblast;202006;45.97
ceni-ai95;bryanskaya-oblast;202007;46.54
ceni-ai95;bryanskaya-oblast;202008;46.57
ceni-ai95;bryanskaya-oblast;202009;46.55
ceni-ai95;bryanskaya-oblast;202010;46.49
ceni-ai95;bryanskaya-oblast;202011;46.51
ceni-ai95;bryanskaya-oblast;202012;46.6
ceni-ai95;bryanskaya-oblast;202101;46.68
ceni-ai95;bryanskaya-oblast;202102;46.94
ceni-ai95;bryanskaya-oblast;202103;47.77
ceni-ai95;bryanskaya-oblast;202104;48.12
ceni-ai95;bryanskaya-oblast;202105;48.35
ceni-ai95;bryanskaya-oblast;202106;48.57
ceni-ai95;bryanskaya-oblast;202107;48.72
ceni-ai95;bryanskaya-oblast;202108;49.72
ceni-ai95;bryanskaya-oblast;202109;49.64
ceni-ai95;bryanskaya-oblast;202110;49.88
ceni-ai95;bryanskaya-oblast;202111;50.5
ceni-ai95;bryanskaya-oblast;202112;50.57
ceni-ai95;bryanskaya-oblast;202201;50.77
ceni-ai95;bryanskaya-oblast;202202;50.77
ceni-ai95;bryanskaya-oblast;202203;51.04
ceni-ai95;bryanskaya-oblast;202204;50.92
ceni-ai95;bryanskaya-oblast;202205;50.78
ceni-ai95;bryanskaya-oblast;202206;50.77
ceni-ai95;bryanskaya-oblast;202207;50.75
ceni-ai95;bryanskaya-oblast;202208;50.77
ceni-ai95;bryanskaya-oblast;202209;50.77
ceni-ai95;bryanskaya-oblast;202210;50.89
ceni-ai95;bryanskaya-oblast;202211;50.95
ceni-ai95;bryanskaya-oblast;202212;50.95
ceni-ai95;bryanskaya-oblast;202301;50.66
ceni-ai95;bryanskaya-oblast;202302;50.64
ceni-ai95;bryanskaya-oblast;202303;50.64
ceni-ai95;bryanskaya-oblast;202304;50.64
ceni-ai95;bryanskaya-oblast;202305;50.77
ceni-ai95;bryanskaya-oblast;202306;51.51
ceni-ai95;bryanskaya-oblast;202307;52.92
ceni-ai95;bryanskaya-oblast;202308;55.27
ceni-ai95;bryanskaya-oblast;202309;57.02
ceni-ai95;bryanskaya-oblast;202310;54.97
ceni-ai95;bryanskaya-oblast;202311;54.63
ceni-ai95;bryanskaya-oblast;202312;54.39
ceni-ai95;bryanskaya-oblast;202401;54.26
ceni-ai95;bryanskaya-oblast;202402;54.26
ceni-ai95;bryanskaya-oblast;202403;54.34
ceni-ai95;bryanskaya-oblast;202404;54.53
ceni-ai95;bryanskaya-oblast;202405;54.66
ceni-ai95;bryanskaya-oblast;202406;55.43
ceni-ai95;bryanskaya-oblast;202407;56.96
ceni-ai95;bryanskaya-oblast;202408;57.63
ceni-ai95;bryanskaya-oblast;202409;57.87
ceni-ai95;bryanskaya-oblast;202410;58.11
ceni-ai95;bryanskaya-oblast;202411;58.56
ceni-ai95;bryanskaya-oblast;202412;59.18
ceni-ai95;bryanskaya-oblast;202501;59.4
ceni-ai95;bryanskaya-oblast;202502;59.77
ceni-ai95;bryanskaya-oblast;202503;60.12
ceni-ai95;bryanskaya-oblast;202504;60.76
ceni-ai95;bryanskaya-oblast;202505;61.06
ceni-ai95;bryanskaya-oblast;202506;61.2
ceni-ai95;bryanskaya-oblast;202507;61.95
ceni-ai95;bryanskaya-oblast;202508;64.29
ceni-ai95;bryanskaya-oblast;202509;66.54
ceni-ai95;bryanskaya-oblast;202510;68.08
ceni-ai95;bryanskaya-oblast;202511;65.33
ceni-ai95;bryanskaya-oblast;202512;65.36
ceni-ai95;bryanskaya-oblast;202601;65.97
ceni-ai95;bryanskaya-oblast;202602;66.25
ceni-ai95;bryanskaya-oblast;202603;67.12
ceni-ai95;bryanskaya-oblast;202604;67.57
ceni-ai95;bryanskaya-oblast;202605;68.57
ceni-ai95;bryanskaya-oblast;202606;72.59
ceni-ai95;bryanskaya-oblast;202607;81.12
ceni-ai95;cfo;200301;10.94
ceni-ai95;cfo;200302;11.1
ceni-ai95;cfo;200303;11.28
ceni-ai95;cfo;200304;11.29
ceni-ai95;cfo;200305;11.26
ceni-ai95;cfo;200306;11.26
ceni-ai95;cfo;200307;11.29
ceni-ai95;cfo;200308;11.49
ceni-ai95;cfo;200309;11.76
ceni-ai95;cfo;200310;11.94
ceni-ai95;cfo;200311;11.99
ceni-ai95;cfo;200312;12.06
ceni-ai95;cfo;200401;12.14
ceni-ai95;cfo;200402;12.12
ceni-ai95;cfo;200403;12.12
ceni-ai95;cfo;200404;12.49
ceni-ai95;cfo;200405;13.01
ceni-ai95;cfo;200406;13.74
ceni-ai95;cfo;200407;14.22
ceni-ai95;cfo;200408;14.39
ceni-ai95;cfo;200409;15.11
ceni-ai95;cfo;200410;15.29
ceni-ai95;cfo;200411;15.53
ceni-ai95;cfo;200412;15.3
ceni-ai95;cfo;200501;14.99
ceni-ai95;cfo;200502;14.95
ceni-ai95;cfo;200503;15.07
ceni-ai95;cfo;200504;15.59
ceni-ai95;cfo;200505;15.77
ceni-ai95;cfo;200506;15.78
ceni-ai95;cfo;200507;16.24
ceni-ai95;cfo;200508;16.5
ceni-ai95;cfo;200509;17.79
ceni-ai95;cfo;200510;17.83
ceni-ai95;cfo;200511;17.87
ceni-ai95;cfo;200512;17.88
ceni-ai95;cfo;200601;17.87
ceni-ai95;cfo;200602;17.97
ceni-ai95;cfo;200603;18.05
ceni-ai95;cfo;200604;18.04
ceni-ai95;cfo;200605;18.07
ceni-ai95;cfo;200606;18.1
ceni-ai95;cfo;200607;18.4
ceni-ai95;cfo;200608;19.38
ceni-ai95;cfo;200609;19.89
ceni-ai95;cfo;200610;19.86
ceni-ai95;cfo;200611;19.8
ceni-ai95;cfo;200612;19.8
ceni-ai95;cfo;200701;19.78
ceni-ai95;cfo;200702;19.77
ceni-ai95;cfo;200703;19.78
ceni-ai95;cfo;200704;19.81
ceni-ai95;cfo;200705;19.89
ceni-ai95;cfo;200706;19.91
ceni-ai95;cfo;200707;19.94
ceni-ai95;cfo;200708;20.07
ceni-ai95;cfo;200709;20.07
ceni-ai95;cfo;200710;20.15
ceni-ai95;cfo;200711;20.63
ceni-ai95;cfo;200712;21.07
ceni-ai95;cfo;200801;21.39
ceni-ai95;cfo;200802;21.43
ceni-ai95;cfo;200803;22.02
ceni-ai95;cfo;200804;22.84
ceni-ai95;cfo;200805;23.6
ceni-ai95;cfo;200806;24.49
ceni-ai95;cfo;200807;25.33
ceni-ai95;cfo;200808;25.37
ceni-ai95;cfo;200809;25.24
ceni-ai95;cfo;200810;24.8
ceni-ai95;cfo;200811;23.51
ceni-ai95;cfo;200812;22.05
ceni-ai95;cfo;200901;21.22
ceni-ai95;cfo;200902;20.68
ceni-ai95;cfo;200903;20.24
ceni-ai95;cfo;200904;19.85
ceni-ai95;cfo;200905;19.58
ceni-ai95;cfo;200906;20.67
ceni-ai95;cfo;200907;22.06
ceni-ai95;cfo;200908;23.09
ceni-ai95;cfo;200909;23.7
ceni-ai95;cfo;200910;23.68
ceni-ai95;cfo;200911;23.68
ceni-ai95;cfo;200912;23.28
ceni-ai95;cfo;201001;22.87
ceni-ai95;cfo;201002;22.87
ceni-ai95;cfo;201003;23.1
ceni-ai95;cfo;201004;23.52
ceni-ai95;cfo;201005;23.95
ceni-ai95;cfo;201006;24.18
ceni-ai95;cfo;201007;24.28
ceni-ai95;cfo;201008;24.36
ceni-ai95;cfo;201009;24.35
ceni-ai95;cfo;201010;24.41
ceni-ai95;cfo;201011;24.89
ceni-ai95;cfo;201012;25.2
ceni-ai95;cfo;201101;26.26
ceni-ai95;cfo;201102;25.67
ceni-ai95;cfo;201103;25.48
ceni-ai95;cfo;201104;25.7
ceni-ai95;cfo;201105;27.38
ceni-ai95;cfo;201106;27.76
ceni-ai95;cfo;201107;27.83
ceni-ai95;cfo;201108;28.37
ceni-ai95;cfo;201109;28.45
ceni-ai95;cfo;201110;28.56
ceni-ai95;cfo;201111;28.74
ceni-ai95;cfo;201112;28.52
ceni-ai95;cfo;201201;28.42
ceni-ai95;cfo;201202;28.39
ceni-ai95;cfo;201203;28.35
ceni-ai95;cfo;201204;28.54
ceni-ai95;cfo;201205;28.94
ceni-ai95;cfo;201206;29.02
ceni-ai95;cfo;201207;29.02
ceni-ai95;cfo;201208;29.11
ceni-ai95;cfo;201209;29.86
ceni-ai95;cfo;201210;30.55
ceni-ai95;cfo;201211;30.6
ceni-ai95;cfo;201212;30.52
ceni-ai95;cfo;201301;30.69
ceni-ai95;cfo;201302;31.0
ceni-ai95;cfo;201303;31.02
ceni-ai95;cfo;201304;31.0
ceni-ai95;cfo;201305;30.93
ceni-ai95;cfo;201306;30.81
ceni-ai95;cfo;201307;30.91
ceni-ai95;cfo;201308;32.23
ceni-ai95;cfo;201309;32.58
ceni-ai95;cfo;201310;32.75
ceni-ai95;cfo;201311;32.77
ceni-ai95;cfo;201312;32.7
ceni-ai95;cfo;201401;32.69
ceni-ai95;cfo;201402;32.77
ceni-ai95;cfo;201403;32.98
ceni-ai95;cfo;201404;33.35
ceni-ai95;cfo;201405;33.61
ceni-ai95;cfo;201406;33.85
ceni-ai95;cfo;201407;34.34
ceni-ai95;cfo;201408;34.84
ceni-ai95;cfo;201409;35.1
ceni-ai95;cfo;201410;35.45
ceni-ai95;cfo;201411;35.72
ceni-ai95;cfo;201412;35.32
ceni-ai95;cfo;201501;35.14
ceni-ai95;cfo;201502;35.05
ceni-ai95;cfo;201503;35.08
ceni-ai95;cfo;201504;35.18
ceni-ai95;cfo;201505;35.2
ceni-ai95;cfo;201506;35.6
ceni-ai95;cfo;201507;36.32
ceni-ai95;cfo;201508;36.72
ceni-ai95;cfo;201509;36.98
ceni-ai95;cfo;201510;37.08
ceni-ai95;cfo;201511;37.07
ceni-ai95;cfo;201512;36.77
ceni-ai95;cfo;201601;36.58
ceni-ai95;cfo;201602;36.57
ceni-ai95;cfo;201603;36.83
ceni-ai95;cfo;201604;37.13
ceni-ai95;cfo;201605;37.11
ceni-ai95;cfo;201606;37.49
ceni-ai95;cfo;201607;37.87
ceni-ai95;cfo;201608;37.97
ceni-ai95;cfo;201609;37.97
ceni-ai95;cfo;201610;37.95
ceni-ai95;cfo;201611;37.99
ceni-ai95;cfo;201612;38.07
ceni-ai95;cfo;201701;38.52
ceni-ai95;cfo;201702;38.86
ceni-ai95;cfo;201703;39.12
ceni-ai95;cfo;201704;39.44
ceni-ai95;cfo;201705;39.72
ceni-ai95;cfo;201706;40.18
ceni-ai95;cfo;201707;40.27
ceni-ai95;cfo;201708;40.3
ceni-ai95;cfo;201709;40.4
ceni-ai95;cfo;201710;40.49
ceni-ai95;cfo;201711;40.67
ceni-ai95;cfo;201712;41.26
ceni-ai95;cfo;201801;41.22
ceni-ai95;cfo;201802;41.23
ceni-ai95;cfo;201803;41.24
ceni-ai95;cfo;201804;41.71
ceni-ai95;cfo;201805;44.16
ceni-ai95;cfo;201806;45.26
ceni-ai95;cfo;201807;45.13
ceni-ai95;cfo;201808;45.04
ceni-ai95;cfo;201809;45.1
ceni-ai95;cfo;201810;45.23
ceni-ai95;cfo;201811;45.35
ceni-ai95;cfo;201812;45.28
ceni-ai95;cfo;201901;45.54
ceni-ai95;cfo;201902;45.48
ceni-ai95;cfo;201903;45.44
ceni-ai95;cfo;201904;45.42
ceni-ai95;cfo;201905;45.48
ceni-ai95;cfo;201906;45.84
ceni-ai95;cfo;201907;45.88
ceni-ai95;cfo;201908;45.94
ceni-ai95;cfo;201909;45.93
ceni-ai95;cfo;201910;46.04
ceni-ai95;cfo;201911;46.07
ceni-ai95;cfo;201912;46.05
ceni-ai95;cfo;202001;46.16
ceni-ai95;cfo;202002;46.21
ceni-ai95;cfo;202003;46.22
ceni-ai95;cfo;202004;46.22
ceni-ai95;cfo;202005;46.22
ceni-ai95;cfo;202006;46.67
ceni-ai95;cfo;202007;47.11
ceni-ai95;cfo;202008;47.19
ceni-ai95;cfo;202009;47.19
ceni-ai95;cfo;202010;47.21
ceni-ai95;cfo;202011;47.22
ceni-ai95;cfo;202012;47.28
ceni-ai95;cfo;202101;47.73
ceni-ai95;cfo;202102;48.12
ceni-ai95;cfo;202103;48.63
ceni-ai95;cfo;202104;48.92
ceni-ai95;cfo;202105;49.14
ceni-ai95;cfo;202106;49.42
ceni-ai95;cfo;202107;49.76
ceni-ai95;cfo;202108;50.36
ceni-ai95;cfo;202109;50.17
ceni-ai95;cfo;202110;50.48
ceni-ai95;cfo;202111;50.95
ceni-ai95;cfo;202112;51.42
ceni-ai95;cfo;202201;52.04
ceni-ai95;cfo;202202;52.09
ceni-ai95;cfo;202203;52.02
ceni-ai95;cfo;202204;51.95
ceni-ai95;cfo;202205;51.9
ceni-ai95;cfo;202206;51.86
ceni-ai95;cfo;202207;51.83
ceni-ai95;cfo;202208;51.92
ceni-ai95;cfo;202209;51.97
ceni-ai95;cfo;202210;51.86
ceni-ai95;cfo;202211;51.91
ceni-ai95;cfo;202212;51.94
ceni-ai95;cfo;202301;52.21
ceni-ai95;cfo;202302;52.21
ceni-ai95;cfo;202303;52.2
ceni-ai95;cfo;202304;52.18
ceni-ai95;cfo;202305;52.77
ceni-ai95;cfo;202306;53.61
ceni-ai95;cfo;202307;54.57
ceni-ai95;cfo;202308;55.53
ceni-ai95;cfo;202309;56.62
ceni-ai95;cfo;202310;55.61
ceni-ai95;cfo;202311;55.42
ceni-ai95;cfo;202312;55.35
ceni-ai95;cfo;202401;55.81
ceni-ai95;cfo;202402;55.8
ceni-ai95;cfo;202403;55.91
ceni-ai95;cfo;202404;56.3
ceni-ai95;cfo;202405;56.52
ceni-ai95;cfo;202406;57.24
ceni-ai95;cfo;202407;58.62
ceni-ai95;cfo;202408;59.04
ceni-ai95;cfo;202409;59.49
ceni-ai95;cfo;202410;59.55
ceni-ai95;cfo;202411;60.15
ceni-ai95;cfo;202412;61.01
ceni-ai95;cfo;202501;61.39
ceni-ai95;cfo;202502;61.74
ceni-ai95;cfo;202503;62.28
ceni-ai95;cfo;202504;62.71
ceni-ai95;cfo;202505;62.84
ceni-ai95;cfo;202506;63.15
ceni-ai95;cfo;202507;63.98
ceni-ai95;cfo;202508;64.9
ceni-ai95;cfo;202509;66.2
ceni-ai95;cfo;202510;67.43
ceni-ai95;cfo;202511;67.02
ceni-ai95;cfo;202512;66.99
ceni-ai95;cfo;202601;67.94
ceni-ai95;cfo;202602;68.42
ceni-ai95;cfo;202603;69.14
ceni-ai95;cfo;202604;69.53
ceni-ai95;cfo;202605;70.22
ceni-ai95;cfo;202606;74.2
ceni-ai95;cfo;202607;76.94
ceni-ai95;chechenskaya-respublika;200601;17.0
ceni-ai95;chechenskaya-respublika;200602;17.0
ceni-ai95;chechenskaya-respublika;200603;18.0
ceni-ai95;chechenskaya-respublika;200604;18.0
ceni-ai95;chechenskaya-respublika;200605;18.0
ceni-ai95;chechenskaya-respublika;200606;18.28
ceni-ai95;chechenskaya-respublika;200607;18.5
ceni-ai95;chechenskaya-respublika;200608;19.72
ceni-ai95;chechenskaya-respublika;200609;19.9
ceni-ai95;chechenskaya-respublika;200610;19.59
ceni-ai95;chechenskaya-respublika;200611;19.11
ceni-ai95;chechenskaya-respublika;200612;19.11
ceni-ai95;chechenskaya-respublika;200701;19.1
ceni-ai95;chechenskaya-respublika;200702;18.66
ceni-ai95;chechenskaya-respublika;200703;18.06
ceni-ai95;chechenskaya-respublika;200704;18.74
ceni-ai95;chechenskaya-respublika;200705;19.0
ceni-ai95;chechenskaya-respublika;200706;18.96
ceni-ai95;chechenskaya-respublika;200707;19.94
ceni-ai95;chechenskaya-respublika;200708;19.94
ceni-ai95;chechenskaya-respublika;200709;19.94
ceni-ai95;chechenskaya-respublika;200710;19.94
ceni-ai95;chechenskaya-respublika;200711;20.66
ceni-ai95;chechenskaya-respublika;200712;21.84
ceni-ai95;chechenskaya-respublika;200801;21.4
ceni-ai95;chechenskaya-respublika;200802;21.78
ceni-ai95;chechenskaya-respublika;200803;21.81
ceni-ai95;chechenskaya-respublika;200804;22.91
ceni-ai95;chechenskaya-respublika;200805;23.87
ceni-ai95;chechenskaya-respublika;200806;24.5
ceni-ai95;chechenskaya-respublika;200807;26.0
ceni-ai95;chechenskaya-respublika;200808;26.0
ceni-ai95;chechenskaya-respublika;200809;26.0
ceni-ai95;chechenskaya-respublika;200810;26.0
ceni-ai95;chechenskaya-respublika;200811;24.37
ceni-ai95;chechenskaya-respublika;200812;24.0
ceni-ai95;chechenskaya-respublika;200901;21.57
ceni-ai95;chechenskaya-respublika;200902;20.0
ceni-ai95;chechenskaya-respublika;200903;20.0
ceni-ai95;chechenskaya-respublika;200904;20.0
ceni-ai95;chechenskaya-respublika;200905;20.0
ceni-ai95;chechenskaya-respublika;200906;23.0
ceni-ai95;chechenskaya-respublika;200907;22.97
ceni-ai95;chechenskaya-respublika;200908;23.0
ceni-ai95;chechenskaya-respublika;200909;23.37
ceni-ai95;chechenskaya-respublika;200910;24.46
ceni-ai95;chechenskaya-respublika;200911;23.74
ceni-ai95;chechenskaya-respublika;200912;24.46
ceni-ai95;chechenskaya-respublika;201001;24.46
ceni-ai95;chechenskaya-respublika;201002;24.46
ceni-ai95;chechenskaya-respublika;201003;24.46
ceni-ai95;chechenskaya-respublika;201004;24.0
ceni-ai95;chechenskaya-respublika;201005;24.0
ceni-ai95;chechenskaya-respublika;201006;23.97
ceni-ai95;chechenskaya-respublika;201007;23.97
ceni-ai95;chechenskaya-respublika;201008;24.03
ceni-ai95;chechenskaya-respublika;201009;24.25
ceni-ai95;chechenskaya-respublika;201010;24.25
ceni-ai95;chechenskaya-respublika;201011;24.25
ceni-ai95;chechenskaya-respublika;201012;24.25
ceni-ai95;chechenskaya-respublika;201101;24.88
ceni-ai95;chechenskaya-respublika;201102;25.63
ceni-ai95;chechenskaya-respublika;201103;25.55
ceni-ai95;chechenskaya-respublika;201104;25.68
ceni-ai95;chechenskaya-respublika;201105;27.6
ceni-ai95;chechenskaya-respublika;201106;28.61
ceni-ai95;chechenskaya-respublika;201107;28.73
ceni-ai95;chechenskaya-respublika;201108;29.43
ceni-ai95;chechenskaya-respublika;201109;29.65
ceni-ai95;chechenskaya-respublika;201110;29.62
ceni-ai95;chechenskaya-respublika;201111;29.2
ceni-ai95;chechenskaya-respublika;201112;29.05
ceni-ai95;chechenskaya-respublika;201201;28.62
ceni-ai95;chechenskaya-respublika;201202;27.54
ceni-ai95;chechenskaya-respublika;201203;27.54
ceni-ai95;chechenskaya-respublika;201204;27.63
ceni-ai95;chechenskaya-respublika;201205;28.03
ceni-ai95;chechenskaya-respublika;201206;28.03
ceni-ai95;chechenskaya-respublika;201207;28.03
ceni-ai95;chechenskaya-respublika;201208;28.15
ceni-ai95;chechenskaya-respublika;201209;28.27
ceni-ai95;chechenskaya-respublika;201210;28.91
ceni-ai95;chechenskaya-respublika;201211;29.45
ceni-ai95;chechenskaya-respublika;201212;29.73
ceni-ai95;chechenskaya-respublika;201301;29.74
ceni-ai95;chechenskaya-respublika;201302;29.78
ceni-ai95;chechenskaya-respublika;201303;29.88
ceni-ai95;chechenskaya-respublika;201304;29.99
ceni-ai95;chechenskaya-respublika;201305;30.01
ceni-ai95;chechenskaya-respublika;201306;29.66
ceni-ai95;chechenskaya-respublika;201307;29.57
ceni-ai95;chechenskaya-respublika;201308;32.12
ceni-ai95;chechenskaya-respublika;201309;32.39
ceni-ai95;chechenskaya-respublika;201310;32.45
ceni-ai95;chechenskaya-respublika;201311;32.69
ceni-ai95;chechenskaya-respublika;201312;32.76
ceni-ai95;chechenskaya-respublika;201401;32.48
ceni-ai95;chechenskaya-respublika;201402;32.52
ceni-ai95;chechenskaya-respublika;201403;32.49
ceni-ai95;chechenskaya-respublika;201404;32.42
ceni-ai95;chechenskaya-respublika;201405;32.19
ceni-ai95;chechenskaya-respublika;201406;32.26
ceni-ai95;chechenskaya-respublika;201407;32.73
ceni-ai95;chechenskaya-respublika;201408;33.77
ceni-ai95;chechenskaya-respublika;201409;33.95
